theme,prompt,done
P9: ACTION/PROPS=""Soft smile, holding a flower, looking touched"" | TEXT=""感謝""",
クオッカ省エネスタンプ１,"P1: ACTION/PROPS=""Hugging knees to chest, looking cozy and relaxed"" | TEXT=""なごむ""
P2: ACTION/PROPS=""Shouting with hands near mouth like a megaphone"" | TEXT=""おーい""
P3: ACTION/PROPS=""Holding a large 'OK' sign, beaming smile"" | TEXT=""いいよ""
P4: ACTION/PROPS=""Rubbing eyes with both hands, big sleepy yawn"" | TEXT=""ねむい""
P5: ACTION/PROPS=""Giving a crisp military-style salute, serious face"" | TEXT=""承知""
P6: ACTION/PROPS=""Leaning back with hands behind head, looking smug"" | TEXT=""余裕""
P7: ACTION/PROPS=""Hiding behind a large wall-like prop, peeking"" | TEXT=""ちらっ""
P8: ACTION/PROPS=""Jumping up with arms spread wide, extremely excited"" | TEXT=""わーい""
P9: ACTION/PROPS=""Bowing deeply with a sincere, warm expression"" | TEXT=""お疲れ様です""",
クオッカ省エネスタンプ１,"P1: ACTION/PROPS=""Offering a small gift box, warm and kind smile"" | TEXT=""どうぞ""
P2: ACTION/PROPS=""Looking through a doorway, smiling and waving"" | TEXT=""きたよ""
P3: ACTION/PROPS=""Crossing arms, looking slightly annoyed, pouting lips"" | TEXT=""むむっ""
P4: ACTION/PROPS=""Thumbs up with a teary smile, looking moved"" | TEXT=""よかった""
P5: ACTION/PROPS=""Pointing forward with a heroic and bold posture"" | TEXT=""いくぞ""
P6: ACTION/PROPS=""Hands over ears, eyes squeezed shut tight"" | TEXT=""きこえない""
P7: ACTION/PROPS=""Sparkling eyes, looking at something amazing"" | TEXT=""すごい""
P8: ACTION/PROPS=""Resting chin on hand, looking bored and vacant"" | TEXT=""ふーん""
P9: ACTION/PROPS=""Wide grin with a thumb up, very cool pose"" | TEXT=""おけ""",
クオッカ省エネスタンプ１,"P1: ACTION/PROPS=""Bright and refreshed look, sun icon nearby"" | TEXT=""おは""
P2: ACTION/PROPS=""Saluting with a big grin and sparkling eyes"" | TEXT=""了解""
P3: ACTION/PROPS=""Holding a giant 'NG' sign, making an X with arms"" | TEXT=""だめ""
P4: ACTION/PROPS=""Eyes sparkling with hope, hands clasped together"" | TEXT=""おねがい""
P5: ACTION/PROPS=""Looking confused, tilting head with one finger up"" | TEXT=""あれ？""
P6: ACTION/PROPS=""Punching the air with a determined face"" | TEXT=""やるぞ""
P7: ACTION/PROPS=""Shrugging shoulders with an indifferent expression"" | TEXT=""しらん""
P8: ACTION/PROPS=""Wiping sweat from forehead with a tired smile"" | TEXT=""おわった""
P9: ACTION/PROPS=""Giving a small, polite wave, slightly shy"" | TEXT=""どうも""",
クオッカ省エネスタンプ２,"P1: ACTION/PROPS=""Wide smile with sparkling eyes, giving a thumbs up"" | TEXT=""了解""
P2: ACTION/PROPS=""Bowing deeply with a polite smile, hands pressed together"" | TEXT=""お疲れ様""
P3: ACTION/PROPS=""Overwhelmed with joy, tears of gratitude, bright expression"" | TEXT=""ありがとう""
P4: ACTION/PROPS=""Raising a hand in a cheerful wave with a big grin"" | TEXT=""おはよう""
P5: ACTION/PROPS=""Sleeping soundly with a bubble coming from the nose"" | TEXT=""おやすみ""
P6: ACTION/PROPS=""Waving both hands energetically with a huge smile"" | TEXT=""またね""
P7: ACTION/PROPS=""Giving a big thumbs up with a confident smirk"" | TEXT=""よろしく""
P8: ACTION/PROPS=""Looking shocked, jaw dropped, wide bulging eyes"" | TEXT=""まじで""
P9: ACTION/PROPS=""Tears of joy with a wide, happy mouth"" | TEXT=""うれしい""",
クオッカ省エネスタンプ２,"P1: ACTION/PROPS=""Nodding vigorously, eyes closed with a satisfied grin"" | TEXT=""はい""
P2: ACTION/PROPS=""Shaking head side to side, hands out in refusal"" | TEXT=""いいえ""
P3: ACTION/PROPS=""Bowing with a polite, slightly shy smile"" | TEXT=""すみません""
P4: ACTION/PROPS=""Clapping hands enthusiastically, sparkling effects"" | TEXT=""おめでとう""
P5: ACTION/PROPS=""Saluting with a bright and energetic expression"" | TEXT=""了解です""
P6: ACTION/PROPS=""Looking exhausted, drooping shoulders, half-closed eyes"" | TEXT=""つかれた""
P7: ACTION/PROPS=""Winking playfully with a peace sign near the cheek"" | TEXT=""おっけー""
P8: ACTION/PROPS=""Tilting head with a large question mark prop"" | TEXT=""はてな""
P9: ACTION/PROPS=""Hands on cheeks, looking excited and leaning forward"" | TEXT=""わくわく""",
クオッカ省エネスタンプ２,"P1: ACTION/PROPS=""Smiling warmly while waving a small hand"" | TEXT=""おつかれ""
P2: ACTION/PROPS=""Eyes turning into hearts, holding a giant heart"" | TEXT=""だいすき""
P3: ACTION/PROPS=""Looking dejected, drooping head, dark shadow over eyes"" | TEXT=""ごめん""
P4: ACTION/PROPS=""Holding a cup of steaming tea, peaceful face"" | TEXT=""お茶しよ""
P5: ACTION/PROPS=""Giving a high five to the air, energetic face"" | TEXT=""いぇい""
P6: ACTION/PROPS=""Looking at a smartphone, laughing with a bright face"" | TEXT=""うける""
P7: ACTION/PROPS=""Determined expression, clenched fists, fiery eyes"" | TEXT=""がんばる""
P8: ACTION/PROPS=""Shocked expression, face turning pale blue"" | TEXT=""やばい""
P9: ACTION/PROPS=""Soft smile, holding a flower, looking touched"" | TEXT=""感謝""",
クオッカ省エネスタンプ２,"P1: ACTION/PROPS=""Hugging knees to chest, looking cozy and relaxed"" | TEXT=""なごむ""
P2: ACTION/PROPS=""Shouting with hands near mouth like a megaphone"" | TEXT=""おーい""
P3: ACTION/PROPS=""Holding a large 'OK' sign, beaming smile"" | TEXT=""いいよ""
P4: ACTION/PROPS=""Rubbing eyes with both hands, big sleepy yawn"" | TEXT=""ねむい""
P5: ACTION/PROPS=""Giving a crisp military-style salute, serious face"" | TEXT=""承知""
P6: ACTION/PROPS=""Leaning back with hands behind head, looking smug"" | TEXT=""余裕""
P7: ACTION/PROPS=""Hiding behind a large wall-like prop, peeking"" | TEXT=""ちらっ""
P8: ACTION/PROPS=""Jumping up with arms spread wide, extremely excited"" | TEXT=""わーい""
P9: ACTION/PROPS=""Bowing deeply with a sincere, warm expression"" | TEXT=""お疲れ様です""",
クオッカ省エネスタンプ２,"P1: ACTION/PROPS=""Offering a small gift box, warm and kind smile"" | TEXT=""どうぞ""
P2: ACTION/PROPS=""Looking through a doorway, smiling and waving"" | TEXT=""きたよ""
P3: ACTION/PROPS=""Crossing arms, looking slightly annoyed, pouting lips"" | TEXT=""むむっ""
P4: ACTION/PROPS=""Thumbs up with a teary smile, looking moved"" | TEXT=""よかった""
P5: ACTION/PROPS=""Pointing forward with a heroic and bold posture"" | TEXT=""いくぞ""
P6: ACTION/PROPS=""Hands over ears, eyes squeezed shut tight"" | TEXT=""きこえない""
P7: ACTION/PROPS=""Sparkling eyes, looking at something amazing"" | TEXT=""すごい""
P8: ACTION/PROPS=""Resting chin on hand, looking bored and vacant"" | TEXT=""ふーん""
P9: ACTION/PROPS=""Wide grin with a thumb up, very cool pose"" | TEXT=""おけ""",
クオッカ省エネスタンプ２,"P1: ACTION/PROPS=""Bright and refreshed look, sun icon nearby"" | TEXT=""おは""
P2: ACTION/PROPS=""Saluting with a big grin and sparkling eyes"" | TEXT=""了解""
P3: ACTION/PROPS=""Holding a giant 'NG' sign, making an X with arms"" | TEXT=""だめ""
P4: ACTION/PROPS=""Eyes sparkling with hope, hands clasped together"" | TEXT=""おねがい""
P5: ACTION/PROPS=""Looking confused, tilting head with one finger up"" | TEXT=""あれ？""
P6: ACTION/PROPS=""Punching the air with a determined face"" | TEXT=""やるぞ""
P7: ACTION/PROPS=""Shrugging shoulders with an indifferent expression"" | TEXT=""しらん""
P8: ACTION/PROPS=""Wiping sweat from forehead with a tired smile"" | TEXT=""おわった""
P9: ACTION/PROPS=""Giving a small, polite wave, slightly shy"" | TEXT=""どうも""",
クオッカ省エネスタンプ３,"P1: ACTION/PROPS=""Wide smile with sparkling eyes, giving a thumbs up"" | TEXT=""了解""
P2: ACTION/PROPS=""Bowing deeply with a polite smile, hands pressed together"" | TEXT=""お疲れ様""
P3: ACTION/PROPS=""Overwhelmed with joy, tears of gratitude, bright expression"" | TEXT=""ありがとう""
P4: ACTION/PROPS=""Raising a hand in a cheerful wave with a big grin"" | TEXT=""おはよう""
P5: ACTION/PROPS=""Sleeping soundly with a bubble coming from the nose"" | TEXT=""おやすみ""
P6: ACTION/PROPS=""Waving both hands energetically with a huge smile"" | TEXT=""またね""
P7: ACTION/PROPS=""Giving a big thumbs up with a confident smirk"" | TEXT=""よろしく""
P8: ACTION/PROPS=""Looking shocked, jaw dropped, wide bulging eyes"" | TEXT=""まじで""
P9: ACTION/PROPS=""Tears of joy with a wide, happy mouth"" | TEXT=""うれしい""",
クオッカ省エネスタンプ３,"P1: ACTION/PROPS=""Nodding vigorously, eyes closed with a satisfied grin"" | TEXT=""はい""
P2: ACTION/PROPS=""Shaking head side to side, hands out in refusal"" | TEXT=""いいえ""
P3: ACTION/PROPS=""Bowing with a polite, slightly shy smile"" | TEXT=""すみません""
P4: ACTION/PROPS=""Clapping hands enthusiastically, sparkling effects"" | TEXT=""おめでとう""
P5: ACTION/PROPS=""Saluting with a bright and energetic expression"" | TEXT=""了解です""
P6: ACTION/PROPS=""Looking exhausted, drooping shoulders, half-closed eyes"" | TEXT=""つかれた""
P7: ACTION/PROPS=""Winking playfully with a peace sign near the cheek"" | TEXT=""おっけー""
P8: ACTION/PROPS=""Tilting head with a large question mark prop"" | TEXT=""はてな""
P9: ACTION/PROPS=""Hands on cheeks, looking excited and leaning forward"" | TEXT=""わくわく""",
クオッカ省エネスタンプ３,"P1: ACTION/PROPS=""Smiling warmly while waving a small hand"" | TEXT=""おつかれ""
P2: ACTION/PROPS=""Eyes turning into hearts, holding a giant heart"" | TEXT=""だいすき""
P3: ACTION/PROPS=""Looking dejected, drooping head, dark shadow over eyes"" | TEXT=""ごめん""
P4: ACTION/PROPS=""Holding a cup of steaming tea, peaceful face"" | TEXT=""お茶しよ""
P5: ACTION/PROPS=""Giving a high five to the air, energetic face"" | TEXT=""いぇい""
P6: ACTION/PROPS=""Looking at a smartphone, laughing with a bright face"" | TEXT=""うける""
P7: ACTION/PROPS=""Determined expression, clenched fists, fiery eyes"" | TEXT=""がんばる""
P8: ACTION/PROPS=""Shocked expression, face turning pale blue"" | TEXT=""やばい""
P9: ACTION/PROPS=""Soft smile, holding a flower, looking touched"" | TEXT=""感謝""",
クオッカ省エネスタンプ３,"P1: ACTION/PROPS=""Hugging knees to chest, looking cozy and relaxed"" | TEXT=""なごむ""
P2: ACTION/PROPS=""Shouting with hands near mouth like a megaphone"" | TEXT=""おーい""
P3: ACTION/PROPS=""Holding a large 'OK' sign, beaming smile"" | TEXT=""いいよ""
P4: ACTION/PROPS=""Rubbing eyes with both hands, big sleepy yawn"" | TEXT=""ねむい""
P5: ACTION/PROPS=""Giving a crisp military-style salute, serious face"" | TEXT=""承知""
P6: ACTION/PROPS=""Leaning back with hands behind head, looking smug"" | TEXT=""余裕""
P7: ACTION/PROPS=""Hiding behind a large wall-like prop, peeking"" | TEXT=""ちらっ""
P8: ACTION/PROPS=""Jumping up with arms spread wide, extremely excited"" | TEXT=""わーい""
P9: ACTION/PROPS=""Bowing deeply with a sincere, warm expression"" | TEXT=""お疲れ様です""",
クオッカ省エネスタンプ３,"P1: ACTION/PROPS=""Offering a small gift box, warm and kind smile"" | TEXT=""どうぞ""
P2: ACTION/PROPS=""Looking through a doorway, smiling and waving"" | TEXT=""きたよ""
P3: ACTION/PROPS=""Crossing arms, looking slightly annoyed, pouting lips"" | TEXT=""むむっ""
P4: ACTION/PROPS=""Thumbs up with a teary smile, looking moved"" | TEXT=""よかった""
P5: ACTION/PROPS=""Pointing forward with a heroic and bold posture"" | TEXT=""いくぞ""
P6: ACTION/PROPS=""Hands over ears, eyes squeezed shut tight"" | TEXT=""きこえない""
P7: ACTION/PROPS=""Sparkling eyes, looking at something amazing"" | TEXT=""すごい""
P8: ACTION/PROPS=""Resting chin on hand, looking bored and vacant"" | TEXT=""ふーん""
P9: ACTION/PROPS=""Wide grin with a thumb up, very cool pose"" | TEXT=""おけ""",
クオッカ省エネスタンプ３,"P1: ACTION/PROPS=""Bright and refreshed look, sun icon nearby"" | TEXT=""おは""
P2: ACTION/PROPS=""Saluting with a big grin and sparkling eyes"" | TEXT=""了解""
P3: ACTION/PROPS=""Holding a giant 'NG' sign, making an X with arms"" | TEXT=""だめ""
P4: ACTION/PROPS=""Eyes sparkling with hope, hands clasped together"" | TEXT=""おねがい""
P5: ACTION/PROPS=""Looking confused, tilting head with one finger up"" | TEXT=""あれ？""
P6: ACTION/PROPS=""Punching the air with a determined face"" | TEXT=""やるぞ""
P7: ACTION/PROPS=""Shrugging shoulders with an indifferent expression"" | TEXT=""しらん""
P8: ACTION/PROPS=""Wiping sweat from forehead with a tired smile"" | TEXT=""おわった""
P9: ACTION/PROPS=""Giving a small, polite wave, slightly shy"" | TEXT=""どうも""",
春を感じるクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Wide beaming smile, eyes sparkling, giving a clear thumbs up, cherry blossom petals dancing"" | TEXT=""了解""
P2: ACTION/PROPS=""Bowing politely with a gentle smile, surrounded by flying cherry blossom petals"" | TEXT=""お疲れ様""
P3: ACTION/PROPS=""Crying tears of joy, moved, cheeks flushed pink, spring light"" | TEXT=""ありがとう""
P4: ACTION/PROPS=""Rising with a big yawn and rubbing an eye, with a warm sun icon"" | TEXT=""おはよう""
P5: ACTION/PROPS=""Waving both hands energetically with a huge smile, spring breeze"" | TEXT=""またね""
P6: ACTION/PROPS=""Winking playfully with a peace sign near the cheek, cherry blossom in hair"" | TEXT=""おっけー""
P7: ACTION/PROPS=""Looking shocked, jaw dropped, wide bulging eyes, spring surprise"" | TEXT=""まじで""
P8: ACTION/PROPS=""Lying down with eyes closed, smiling peacefully, surrounded by grass"" | TEXT=""おやすみ""
P9: ACTION/PROPS=""Nodding vigorously with a warm smile, wearing a light cardigan"" | TEXT=""はい""",
春を感じるクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Soft smile, hand raised in a gentle wave, pastel spring colors"" | TEXT=""やあ""
P2: ACTION/PROPS=""Looking slightly confused, tilting head, dandelion seeds floating"" | TEXT=""あれ？""
P3: ACTION/PROPS=""Holding a cup of steaming tea with both hands, relaxed expression, tulip nearby"" | TEXT=""お茶しよ""
P4: ACTION/PROPS=""Raising a fist with a determined expression, sparkling background with petals"" | TEXT=""やるぞ""
P5: ACTION/PROPS=""Laughing uncontrollably, eyes squinted, warm spring sunlight"" | TEXT=""うける""
P6: ACTION/PROPS=""Offering a small bouquet of spring flowers with a kind smile"" | TEXT=""どうぞ""
P7: ACTION/PROPS=""Eyes turning into hearts, drooling a little, looking at spring sweets"" | TEXT=""すき""
P8: ACTION/PROPS=""Looking dejected, drooping head, dark lines, petals falling sadly"" | TEXT=""ごめん""
P9: ACTION/PROPS=""Waving with a polite smile, fresh spring atmosphere"" | TEXT=""どうも修""",
春を感じるクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Starry eyes, looking at something with admiration, cherry blossoms in full bloom"" | TEXT=""すごい""
P2: ACTION/PROPS=""Hugging knees to chest, looking very relaxed, sitting on a picnic sheet"" | TEXT=""なごむ""
P3: ACTION/PROPS=""Blowing a kiss with many heart icons and petals flying"" | TEXT=""ちゅっ""
P4: ACTION/PROPS=""Standing tall with a heroic pose, confident smile, blue spring sky"" | TEXT=""まかせろ""
P5: ACTION/PROPS=""Holding a giant 'NG' sign, serious face, spring garden context"" | TEXT=""だめ""
P6: ACTION/PROPS=""Exhausted, sweat pouring down face, tongue out, spring pollen fatigue"" | TEXT=""つかれた""
P7: ACTION/PROPS=""Hiding mouth with hands, blushing heavily, shy smile, wearing a straw hat"" | TEXT=""てれる""
P8: ACTION/PROPS=""Looking through binoculars with a curious expression, bird watching"" | TEXT=""どこー""
P9: ACTION/PROPS=""Clapping hands enthusiastically, wearing a flower crown"" | TEXT=""おめ""",
春を感じるクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Smiling with a sweat drop, slightly awkward, holding a spring umbrella"" | TEXT=""了解っ""
P2: ACTION/PROPS=""Holding a magnifying glass and peering intently at a tiny sprout"" | TEXT=""ほうほう""
P3: ACTION/PROPS=""Shivering with a blue face, ice icons, unexpected spring frost"" | TEXT=""さむい""
P4: ACTION/PROPS=""Holding a blank board for text, decorated with clover"" | TEXT=""メモ""
P5: ACTION/PROPS=""Stuck out tongue and winking, cheeky, eating a tri-colored dango"" | TEXT=""てへっ""
P6: ACTION/PROPS=""Crossing arms and pouting, annoyed face, spring storm background"" | TEXT=""むー""
P7: ACTION/PROPS=""Looking at a wrist watch and panic, petals flying fast"" | TEXT=""いそげ""
P8: ACTION/PROPS=""Wearing a party hat and blowing a noisemaker, spring festival"" | TEXT=""お祝い""
P9: ACTION/PROPS=""Lying with eyes closed and a snot bubble, allergy season look"" | TEXT=""ぐー""",
春を感じるクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Nodding politely with a gentle smile, holding a cherry blossom branch"" | TEXT=""承知""
P2: ACTION/PROPS=""Saluting with a bright and energetic expression, spring sunbeams"" | TEXT=""了解です""
P3: ACTION/PROPS=""Shouting with hands around mouth like a megaphone, field of mustard flowers"" | TEXT=""おーい""
P4: ACTION/PROPS=""Hiding behind a cherry tree and peeking with one eye"" | TEXT=""ちらっ""
P5: ACTION/PROPS=""Eyes turning into stars, extremely impressed, looking at a rainbow"" | TEXT=""素敵""
P6: ACTION/PROPS=""Sipping from a straw with a vacant look, sitting under a blooming tree"" | TEXT=""まったり""
P7: ACTION/PROPS=""Wiping sweat from forehead with a towel, spring cleaning look"" | TEXT=""やりきった""
P8: ACTION/PROPS=""Thumbs up with a teary smile, looking moved by a graduation scene"" | TEXT=""よかった""
P9: ACTION/PROPS=""Stretching arms wide with a big yawn, waking up in a flower field"" | TEXT=""おきた""",
春を感じるクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Smiling with a faint blush, light spring breeze in hair"" | TEXT=""おは""
P2: ACTION/PROPS=""Blushing and hiding mouth with hands, surrounded by butterflies"" | TEXT=""照れる""
P3: ACTION/PROPS=""Eyes sparkling with admiration, looking at new green leaves"" | TEXT=""尊敬""
P4: ACTION/PROPS=""Shocked, lightning bolt icons above head, petal storm around"" | TEXT=""がーん""
P5: ACTION/PROPS=""Shrugging with an indifferent expression, petals stuck to clothes"" | TEXT=""しらん""
P6: ACTION/PROPS=""Resting chin on hand, looking bored, watching rain in spring"" | TEXT=""ふーん""
P7: ACTION/PROPS=""Sitting with arms crossed, looking angry, pouting in the park"" | TEXT=""ぷんぷん""
P8: ACTION/PROPS=""Holding a steering wheel, concentrated look, spring drive"" | TEXT=""運転中""
P9: ACTION/PROPS=""Holding a giant heart and winking, cherry blossom background"" | TEXT=""らぶ""",
あるとうれしい敬語ｘクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Bowing deeply with a sincere smile, surrounded by sparkling light"" | TEXT=""承知いたしました""
P2: ACTION/PROPS=""Wide beaming smile, giving a polite thumbs up with a crisp posture"" | TEXT=""ありがとうございます""
P3: ACTION/PROPS=""Saluting smartly with an energetic and respectful expression"" | TEXT=""了解いたしました""
P4: ACTION/PROPS=""Gently bowing with hands pressed together, warm and kind gaze"" | TEXT=""お疲れ様です""
P5: ACTION/PROPS=""Raising a hand in a cheerful, polite wave with a big grin"" | TEXT=""おはようございます""
P6: ACTION/PROPS=""Sleeping peacefully with a calm and serene face"" | TEXT=""おやすみなさい""
P7: ACTION/PROPS=""Waving both hands energetically with a respectful smile"" | TEXT=""失礼いたします""
P8: ACTION/PROPS=""Bowing deeply, looking sincere and earnest"" | TEXT=""よろしくお願いいたします""
P9: ACTION/PROPS=""Looking slightly apologetic, one hand behind head, gentle smile"" | TEXT=""申し訳ございません""",
あるとうれしい敬語ｘクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Nodding vigorously, eyes closed with a satisfied grin"" | TEXT=""はい""
P2: ACTION/PROPS=""Shaking head side to side with a polite, apologetic face"" | TEXT=""いいえ""
P3: ACTION/PROPS=""Bowing with a polite, slightly shy smile"" | TEXT=""すみません""
P4: ACTION/PROPS=""Clapping hands enthusiastically, sparkling background"" | TEXT=""おめでとうございます""
P5: ACTION/PROPS=""Smiling politely with a slight head tilt, holding a small notebook"" | TEXT=""確認いたしました""
P6: ACTION/PROPS=""Giving a small, respectful wave with a bright morning sun"" | TEXT=""おはよございます""
P7: ACTION/PROPS=""Offering a polite bow with a warm and bright expression"" | TEXT=""助かります""
P8: ACTION/PROPS=""Determined and serious face, giving a respectful nod"" | TEXT=""お任せください""
P9: ACTION/PROPS=""Giving a deep bow of gratitude, very humble posture"" | TEXT=""感謝いたします""",
あるとうれしい敬語ｘクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Wide beaming smile, nodding head politely"" | TEXT=""了解です""
P2: ACTION/PROPS=""Bowing with a warm smile, cherry blossom petals dancing"" | TEXT=""お疲れ様です""
P3: ACTION/PROPS=""Gently bowing, hands out in a 'no thank you' gesture"" | TEXT=""お気遣いなく""
P4: ACTION/PROPS=""Looking slightly troubled with a polite smile, hand to cheek"" | TEXT=""少々お待ちください""
P5: ACTION/PROPS=""Smiling warmly while waving a small hand politely"" | TEXT=""おつかれさま""
P6: ACTION/PROPS=""Thumbs up with a professional and friendly smile"" | TEXT=""問題ございません""
P7: ACTION/PROPS=""Saluting with a bright and energetic expression"" | TEXT=""承知しました""
P8: ACTION/PROPS=""Bowing deeply with a sincere and warm expression"" | TEXT=""ありがとうございます""
P9: ACTION/PROPS=""Waving a hand gently with a calm and welcoming smile"" | TEXT=""お願いいたします""",
あるとうれしい敬語ｘクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Nodding with a serious and attentive face, finger on chin"" | TEXT=""左様でございますか""
P2: ACTION/PROPS=""Smiling politely, offering a small gift box with both hands"" | TEXT=""どうぞ""
P3: ACTION/PROPS=""Wide eyes with a respectful smile, looking very impressed"" | TEXT=""流石です""
P4: ACTION/PROPS=""Looking up with a hopeful expression and clasped hands"" | TEXT=""おねがいします""
P5: ACTION/PROPS=""Waving both hands with a happy and polite energy"" | TEXT=""またね""
P6: ACTION/PROPS=""Holding a cup of tea with both hands, peaceful and polite smile"" | TEXT=""お大事に""
P7: ACTION/PROPS=""Giving a polite thumbs up, looking confident yet humble"" | TEXT=""大丈夫です""
P8: ACTION/PROPS=""Closing eyes with a peaceful smile, hands on chest"" | TEXT=""安心いたしました""
P9: ACTION/PROPS=""Giving a deep, respectful bow under a moon icon"" | TEXT=""おやすみなさい""",
あるとうれしい敬語ｘクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Saluting with a wink and a cheerful, polite grin"" | TEXT=""了解っ""
P2: ACTION/PROPS=""Looking slightly tired but smiling with a thumbs up"" | TEXT=""お疲れ様です""
P3: ACTION/PROPS=""Smiling brightly with a sun icon, very refreshed"" | TEXT=""おはよう""
P4: ACTION/PROPS=""Nodding with a bright face, holding a 'DONE' sign"" | TEXT=""完了いたしました""
P5: ACTION/PROPS=""Clapping hands with a look of genuine admiration"" | TEXT=""すごいです""
P6: ACTION/PROPS=""Looking slightly apologetic, bowing with a sweat drop"" | TEXT=""すみません""
P7: ACTION/PROPS=""Smiling with a soft blush, looking very happy and polite"" | TEXT=""嬉しいです""
P8: ACTION/PROPS=""Bowing with a sparkle in the eye, looking very enthusiastic"" | TEXT=""がんばります""
P9: ACTION/PROPS=""Wide smile with sparkling eyes, giving a clear thumbs up"" | TEXT=""承知""",
あるとうれしい敬語ｘクオッカ省エネスタンプ1,"P1: ACTION/PROPS=""Holding a smartphone and nodding with a serious expression"" | TEXT=""拝見しました""
P2: ACTION/PROPS=""Gently bowing with a warm, humble smile"" | TEXT=""感謝""
P3: ACTION/PROPS=""Waving a hand with a gentle and warm parting smile"" | TEXT=""お気をつけて""
P4: ACTION/PROPS=""Looking thoughtful with a polite smile, pencil to chin"" | TEXT=""検討します""
P5: ACTION/PROPS=""Sticking a 'Perfect' seal on a board with a proud smile"" | TEXT=""完璧です""
P6: ACTION/PROPS=""Smiling politely, standing with a straight and clean posture"" | TEXT=""了解いたしました""
P7: ACTION/PROPS=""Exhausted but smiling politely, small sweat drop on forehead"" | TEXT=""お疲れ様です""
P8: ACTION/PROPS=""Raising a hand politely in greeting, clean and fresh look"" | TEXT=""失礼します""
P9: ACTION/PROPS=""Nodding with a satisfied and calm smile"" | TEXT=""その通りです""",
あるとうれしい敬語ｘクオッカ省エネスタンプ2,"P1: ACTION/PROPS=""Bowing deeply with a warm, gentle smile, cherry blossoms in background"" | TEXT=""ありがとうございます""
P2: ACTION/PROPS=""Wide beaming smile, giving a polite thumbs up, spring sunlight"" | TEXT=""了解です""
P3: ACTION/PROPS=""Saluting smartly with an energetic expression, spring breeze"" | TEXT=""承知いたしました""
P4: ACTION/PROPS=""Gently bowing with hands pressed together, petals dancing around"" | TEXT=""お疲れ様です""
P5: ACTION/PROPS=""Raising a hand in a cheerful wave, bright spring morning sun"" | TEXT=""おはようございます""
P6: ACTION/PROPS=""Sleeping peacefully on a patch of green grass, serene face"" | TEXT=""おやすみなさい""
